8.000000000000000000e+01 4.000000000000000000e+01
2.800000000000000000e+02 4.000000000000000000e+01
4.800000000000000000e+02 4.000000000000000000e+01
6.800000000000000000e+02 4.000000000000000000e+01
8.800000000000000000e+02 4.000000000000000000e+01
1.080000000000000000e+03 4.000000000000000000e+01
1.280000000000000000e+03 4.000000000000000000e+01
1.480000000000000000e+03 4.000000000000000000e+01
1.680000000000000000e+03 4.000000000000000000e+01
1.880000000000000000e+03 4.000000000000000000e+01
2.080000000000000000e+03 4.000000000000000000e+01
2.280000000000000000e+03 4.000000000000000000e+01
2.480000000000000000e+03 4.000000000000000000e+01
2.680000000000000000e+03 4.000000000000000000e+01
2.880000000000000000e+03 4.000000000000000000e+01
3.080000000000000000e+03 4.000000000000000000e+01
3.280000000000000000e+03 4.000000000000000000e+01
3.480000000000000000e+03 4.000000000000000000e+01
3.680000000000000000e+03 4.000000000000000000e+01
3.880000000000000000e+03 4.000000000000000000e+01
4.080000000000000000e+03 4.000000000000000000e+01
4.280000000000000000e+03 4.000000000000000000e+01
4.480000000000000000e+03 4.000000000000000000e+01
4.680000000000000000e+03 4.000000000000000000e+01
4.880000000000000000e+03 4.000000000000000000e+01
5.080000000000000000e+03 4.000000000000000000e+01
5.280000000000000000e+03 4.000000000000000000e+01
5.480000000000000000e+03 4.000000000000000000e+01
5.680000000000000000e+03 4.000000000000000000e+01
5.880000000000000000e+03 4.000000000000000000e+01
6.080000000000000000e+03 4.000000000000000000e+01
6.280000000000000000e+03 4.000000000000000000e+01
6.480000000000000000e+03 4.000000000000000000e+01
6.680000000000000000e+03 4.000000000000000000e+01
6.880000000000000000e+03 4.000000000000000000e+01
7.080000000000000000e+03 4.000000000000000000e+01
7.280000000000000000e+03 4.000000000000000000e+01
7.480000000000000000e+03 4.000000000000000000e+01
7.680000000000000000e+03 4.000000000000000000e+01
7.880000000000000000e+03 4.000000000000000000e+01
